	sentence	named_entity	rank
844	 But there is also anger and frustration in the more deprived, less tourist-friendly areas of the city.	[]	52
845	In the Complexo da Maré, a massive network of favelas that sits alongside the Linha Vermelha, the main highway from the international airport to the city centre, many residents believe the Olympics are just the latest in a series of mega-events for tourists or the very wealthy.	"[{""text"": ""the Complexo da Mar\u00e9"", ""type"": ""FAC"", ""start"": 3, ""end"": 23, ""cms"": null}, {""text"": ""the Linha Vermelha"", ""type"": ""FAC"", ""start"": 74, ""end"": 92, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 189, ""end"": 197, ""cms"": null}]"	52
846	 	[]	52
847	Facebook Twitter Pinterest	[]	52
848	Federal forces on patrol in Complexo da Maré before the 2014 World Cup in Rio.	"[{""text"": ""Complexo da Mar\u00e9"", ""type"": ""GPE"", ""start"": 28, ""end"": 44, ""cms"": null}, {""text"": ""2014"", ""type"": ""DATE"", ""start"": 56, ""end"": 60, ""cms"": null}, {""text"": ""World Cup"", ""type"": ""EVENT"", ""start"": 61, ""end"": 70, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 74, ""end"": 77, ""cms"": null}]"	52
849	Photograph: Mario Tama/Getty Images	"[{""text"": ""Mario Tama"", ""type"": ""PERSON"", ""start"": 12, ""end"": 22, ""cms"": null}]"	52
850	 	[]	52
851	Since 2010 the community has been fenced off from the highway by huge Perspex panels.	"[{""text"": ""2010"", ""type"": ""DATE"", ""start"": 6, ""end"": 10, ""cms"": null}, {""text"": ""Perspex"", ""type"": ""ORG"", ""start"": 70, ""end"": 77, ""cms"": null}]"	52
852	The authorities claim they provide an acoustic barrier; the locals describe it as a “wall of shame”.	[]	52
853	 Last week the city began plastering the 3-metre-high, 7km stretch of panels with Olympic posters, at a cost of 200m reais.	"[{""text"": ""Last week"", ""type"": ""DATE"", ""start"": 1, ""end"": 10, ""cms"": null}, {""text"": ""3-metre-high"", ""type"": ""QUANTITY"", ""start"": 41, ""end"": 53, ""cms"": null}, {""text"": ""7km"", ""type"": ""QUANTITY"", ""start"": 55, ""end"": 58, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 82, ""end"": 89, ""cms"": null}, {""text"": ""200m reais"", ""type"": ""MONEY"", ""start"": 112, ""end"": 122, ""cms"": null}]"	52
854	“It’s not to hide the favela,” Rio’s secretary of tourism told the newspaper O Folha de São Paulo.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 31, ""end"": 34, ""cms"": null}, {""text"": ""O Folha de S\u00e3o Paulo"", ""type"": ""ORG"", ""start"": 77, ""end"": 97, ""cms"": null}]"	52
855	“It’s to decorate the city to get it into the Olympic spirit.”	[]	52
856	 Gizele Martins, a journalist and resident, disagrees.	"[{""text"": ""Gizele Martins"", ""type"": ""PERSON"", ""start"": 1, ""end"": 15, ""cms"": null}]"	52
857	“It’s just another way of hiding poor people,” she says.	[]	52
858	“Like they have always tried to hide us away.”	[]	52
859	 For Martins, aside from the possibility of a few extra jobs during the Games, there is no upside to the event.	"[{""text"": ""Martins"", ""type"": ""PERSON"", ""start"": 5, ""end"": 12, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 72, ""end"": 77, ""cms"": null}]"	52
860	 	[]	52
861	“Since the Pan-American Games in 2007 we have been fighting these mega-events: the Confederations Cup, the World Cup, now the Olympics.	"[{""text"": ""the Pan-American Games"", ""type"": ""EVENT"", ""start"": 7, ""end"": 29, ""cms"": null}, {""text"": ""2007"", ""type"": ""DATE"", ""start"": 33, ""end"": 37, ""cms"": null}, {""text"": ""the Confederations Cup"", ""type"": ""EVENT"", ""start"": 79, ""end"": 101, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 103, ""end"": 116, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 126, ""end"": 134, ""cms"": null}]"	52
862	Rio would have been a much better city without them; as it is, it is one of the most expensive and unequal on Earth.”	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 0, ""end"": 3, ""cms"": null}, {""text"": ""Earth"", ""type"": ""LOC"", ""start"": 110, ""end"": 115, ""cms"": null}]"	52
863	 Her main hope for the Games is that there is no repeat of the security arrangements put in place for the World Cup, when the army occupied Maré for several months before, during and after the event.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 23, ""end"": 28, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 102, ""end"": 115, ""cms"": null}, {""text"": ""Mar\u00e9"", ""type"": ""GPE"", ""start"": 140, ""end"": 144, ""cms"": null}, {""text"": ""several months"", ""type"": ""DATE"", ""start"": 149, ""end"": 163, ""cms"": null}]"	52
864	 Others are more unambiguously enthusiastic about the economic benefits the Games will bring.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 76, ""end"": 81, ""cms"": null}]"	52
865	 	[]	52
866	In Rocinha, the huge favela between the tourist hub of the South Zone and Barra da Tijuca, the site of the Olympic Village, Maria Clara dos Santos, 52, is sprucing up her apartment as she prepares for a major influx of paying visitors.	"[{""text"": ""Rocinha"", ""type"": ""GPE"", ""start"": 3, ""end"": 10, ""cms"": null}, {""text"": ""the South Zone"", ""type"": ""LOC"", ""start"": 55, ""end"": 69, ""cms"": null}, {""text"": ""Barra da Tijuca"", ""type"": ""GPE"", ""start"": 74, ""end"": 89, ""cms"": null}, {""text"": ""the Olympic Village"", ""type"": ""FAC"", ""start"": 103, ""end"": 122, ""cms"": null}, {""text"": ""Maria Clara dos Santos"", ""type"": ""PERSON"", ""start"": 124, ""end"": 146, ""cms"": null}, {""text"": ""52"", ""type"": ""DATE"", ""start"": 148, ""end"": 150, ""cms"": null}]"	52
867	Her home is a striking yellow-painted building, halfway up a steep ramp at the top of Rocinha, with a spectacular view of the Atlantic ocean and the maze of frenetic activity in the favela below.	"[{""text"": ""halfway"", ""type"": ""CARDINAL"", ""start"": 48, ""end"": 55, ""cms"": null}, {""text"": ""Rocinha"", ""type"": ""GPE"", ""start"": 86, ""end"": 93, ""cms"": null}, {""text"": ""Atlantic"", ""type"": ""LOC"", ""start"": 126, ""end"": 134, ""cms"": null}]"	52
868	 She rented out her place for the first time during the World Cup, and it proved such a success that her house has become a kind of stop on a photographic tour of Rocinha, complete with its own little souvenir shop.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 34, ""end"": 39, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 52, ""end"": 65, ""cms"": null}, {""text"": ""Rocinha"", ""type"": ""GPE"", ""start"": 163, ""end"": 170, ""cms"": null}]"	52
869	 “Of course, I hope to make a bit of money to invest in my place, but it’s also great to swap experiences with people from all over the world, share a barbecue on the rooftop,” she says, adding that she is now booked up for the period of the Games.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 242, ""end"": 247, ""cms"": null}]"	52
870	 For others, the Olympics will be an opportunity to showcase talents they have spent years perfecting.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 17, ""end"": 25, ""cms"": null}, {""text"": ""years"", ""type"": ""DATE"", ""start"": 85, ""end"": 90, ""cms"": null}]"	52
871	For Favela Brass, a musical NGO that is described by its founder, Tom Ashe, as “City of God meets Brassed Off”, the Games mean 16 days straight of public performances in various high-profile venues across the city.	"[{""text"": ""Favela Brass"", ""type"": ""ORG"", ""start"": 4, ""end"": 16, ""cms"": null}, {""text"": ""Tom Ashe"", ""type"": ""PERSON"", ""start"": 66, ""end"": 74, ""cms"": null}, {""text"": ""City"", ""type"": ""GPE"", ""start"": 80, ""end"": 84, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 116, ""end"": 121, ""cms"": null}, {""text"": ""16 days"", ""type"": ""DATE"", ""start"": 127, ""end"": 134, ""cms"": null}]"	52
872	 For Marcos Carvalho, 14, a jazz fan who has been learning the snare drum and the euphonium over the past five years, it is a moment of huge excitement.	"[{""text"": ""Marcos Carvalho"", ""type"": ""PERSON"", ""start"": 5, ""end"": 20, ""cms"": null}, {""text"": ""14"", ""type"": ""DATE"", ""start"": 22, ""end"": 24, ""cms"": null}, {""text"": ""the past five years"", ""type"": ""DATE"", ""start"": 97, ""end"": 116, ""cms"": null}]"	52
873	“It’s going to be great for us to do all these shows,” he says.	[]	52
874	“We’ve got to take advantage of these opportunities.”	[]	52
875	But even he acknowledges that the climate ahead of the Olympics is considerably more downbeat than it was ahead of the World Cup in 2014.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 55, ""end"": 63, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 115, ""end"": 128, ""cms"": null}, {""text"": ""2014"", ""type"": ""DATE"", ""start"": 132, ""end"": 136, ""cms"": null}]"	52
876	“The country wasn’t in crisis then,” he says.	[]	52
877	 Cariocas notoriously leave everything until the last minute, and there is a widespread belief that the same will be true of their enthusiasm for the Games.	"[{""text"": ""Cariocas"", ""type"": ""NORP"", ""start"": 1, ""end"": 9, ""cms"": null}, {""text"": ""the last minute"", ""type"": ""TIME"", ""start"": 45, ""end"": 60, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 150, ""end"": 155, ""cms"": null}]"	52
878	Ticket sales have been disappointing over the past year, though they have picked up in the past week.	"[{""text"": ""the past year"", ""type"": ""DATE"", ""start"": 42, ""end"": 55, ""cms"": null}, {""text"": ""the past week"", ""type"": ""DATE"", ""start"": 87, ""end"": 100, ""cms"": null}]"	52
879	Organisers say close to 75% of seats are now filled and a major advertising push will begin this week to lift this proportion higher.  Mario Andrada, spokesman for the Rio 2016 organising committee, said the mood was starting to improve as attention switched from preparation problems to sport.	"[{""text"": ""close to 75%"", ""type"": ""PERCENT"", ""start"": 15, ""end"": 27, ""cms"": null}, {""text"": ""this week"", ""type"": ""DATE"", ""start"": 92, ""end"": 101, ""cms"": null}, {""text"": ""Mario Andrada"", ""type"": ""PERSON"", ""start"": 135, ""end"": 148, ""cms"": null}, {""text"": ""Rio 2016"", ""type"": ""EVENT"", ""start"": 168, ""end"": 176, ""cms"": null}]"	52
880	“We’re still swimming in a rough sea,” he acknowledged.	[]	52
881	“But we are much better than we were.	[]	52
882	We are on the right track.	[]	52
883	I’m far more confident, comfortable and bullish than I have ever been.”	[]	52
884	 Others are not so sure.	[]	52
885	“Brazil is an emotional rollercoaster.	"[{""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 1, ""end"": 7, ""cms"": null}]"	52
886	Either we think we are the best or the worst in the world – there is no middle.	[]	52
887	We live these positive and negative emotions without a middle ground,” said Marcos Guterman, an author.	"[{""text"": ""Marcos Guterman"", ""type"": ""PERSON"", ""start"": 76, ""end"": 91, ""cms"": null}]"	52
888	He said it was necessary to recognise that Brazil was not wealthy or developed enough to host the Olympics, particularly now that attention is focused on other more important concerns.	"[{""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 43, ""end"": 49, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 98, ""end"": 106, ""cms"": null}]"	52
889	“We’re in the middle of a crisis – economic, political, moral ...	[]	52
890	With all these excruciating problems, the priority of Brazil is simply not the realisation of the Games.”	"[{""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 54, ""end"": 60, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 98, ""end"": 103, ""cms"": null}]"	52
891	 The true impact of hosting the Olympics on diplomacy, tourism and trade can take a decade to spot, and official studies often stop after two years.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 32, ""end"": 40, ""cms"": null}, {""text"": ""a decade"", ""type"": ""DATE"", ""start"": 82, ""end"": 90, ""cms"": null}, {""text"": ""two years"", ""type"": ""DATE"", ""start"": 138, ""end"": 147, ""cms"": null}]"	52
892	Plus there is never a “control”, to show outcomes without the Games.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 62, ""end"": 67, ""cms"": null}]"	52
893	But plans for rejuvenated landscapes and kickstarted sporting interests can be monitored - and rarely come off.	[]	52
894	 Host cities: what happened next?	[]	52
895	   	[]	52
896	Los Angeles 1984  The Russians boycotted these Games in revenge for the American boycott of the 1980 Moscow Olympics.	"[{""text"": ""Los Angeles 1984"", ""type"": ""EVENT"", ""start"": 0, ""end"": 16, ""cms"": null}, {""text"": ""Russians"", ""type"": ""NORP"", ""start"": 22, ""end"": 30, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 47, ""end"": 52, ""cms"": null}, {""text"": ""American"", ""type"": ""NORP"", ""start"": 72, ""end"": 80, ""cms"": null}, {""text"": ""1980"", ""type"": ""DATE"", ""start"": 96, ""end"": 100, ""cms"": null}, {""text"": ""Moscow Olympics"", ""type"": ""EVENT"", ""start"": 101, ""end"": 116, ""cms"": null}]"	52
897	All the bling was intended as an advert for capitalism and the Games did make money, partly due to Coca-Cola’s sponsorship.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 63, ""end"": 68, ""cms"": null}, {""text"": ""Coca-Cola\u2019s"", ""type"": ""ORG"", ""start"": 99, ""end"": 110, ""cms"": null}]"	52
898	Cleverly, they also built no new stadiums.	[]	52
899	 Barcelona 1992  Ten years after the Games, analysis showed an almost 100% increase in tourism.	"[{""text"": ""Barcelona 1992"", ""type"": ""DATE"", ""start"": 1, ""end"": 15, ""cms"": null}, {""text"": ""Ten years"", ""type"": ""DATE"", ""start"": 17, ""end"": 26, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 37, ""end"": 42, ""cms"": null}, {""text"": ""almost 100%"", ""type"": ""PERCENT"", ""start"": 63, ""end"": 74, ""cms"": null}]"	52
900	Overall infrastructure investment, at $7.5bn, was the most expensive until Beijing in 2008.	"[{""text"": ""$7.5bn, was"", ""type"": ""MONEY"", ""start"": 38, ""end"": 49, ""cms"": null}, {""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 75, ""end"": 82, ""cms"": null}, {""text"": ""2008"", ""type"": ""DATE"", ""start"": 86, ""end"": 90, ""cms"": null}]"	52
901	But the city, neglected under Franco, had already enjoyed a renaissance.	"[{""text"": ""Franco"", ""type"": ""PERSON"", ""start"": 30, ""end"": 36, ""cms"": null}]"	52
902	 Atlanta 1996  After Montreal, almost bankrupted by the Games of 1976, Atlanta 1996 is North America’s biggest flop.	"[{""text"": ""Atlanta 1996"", ""type"": ""EVENT"", ""start"": 1, ""end"": 13, ""cms"": null}, {""text"": ""Montreal"", ""type"": ""GPE"", ""start"": 21, ""end"": 29, ""cms"": null}, {""text"": ""the Games of 1976"", ""type"": ""EVENT"", ""start"": 52, ""end"": 69, ""cms"": null}, {""text"": ""Atlanta 1996"", ""type"": ""EVENT"", ""start"": 71, ""end"": 83, ""cms"": null}, {""text"": ""North America\u2019s"", ""type"": ""LOC"", ""start"": 87, ""end"": 102, ""cms"": null}]"	52
903	Intended to signal the city’s arrival as a world player, the Olympics revealed Atlanta’s inadequate transport system and sticky climate.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 61, ""end"": 69, ""cms"": null}, {""text"": ""Atlanta"", ""type"": ""GPE"", ""start"": 79, ""end"": 86, ""cms"": null}]"	52
904	Then there was a bomb explosion in the park.	[]	52
905	 Sydney 2000  An Australian study of the impact of the Games found little change in visitors’ views of the city, other than that South Africans had gone off the whole country “because of the way in which the Aboriginal issue was highlighted”, reminding them of apartheid.  Athens 2004  Now the poster boy for failed Olympic legacy, as weeds grow up through its facilities.	"[{""text"": ""Sydney 2000"", ""type"": ""DATE"", ""start"": 1, ""end"": 12, ""cms"": null}, {""text"": ""Australian"", ""type"": ""NORP"", ""start"": 17, ""end"": 27, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 55, ""end"": 60, ""cms"": null}, {""text"": ""South Africans"", ""type"": ""NORP"", ""start"": 129, ""end"": 143, ""cms"": null}, {""text"": ""Aboriginal"", ""type"": ""NORP"", ""start"": 208, ""end"": 218, ""cms"": null}, {""text"": ""Athens"", ""type"": ""EVENT"", ""start"": 273, ""end"": 279, ""cms"": null}, {""text"": ""2004"", ""type"": ""DATE"", ""start"": 280, ""end"": 284, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 316, ""end"": 323, ""cms"": null}]"	52
906	The Games’ cost contributed to the teetering of the Greek economy, but did allow for modernisation in the capital, including the setting up of an international security network.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 4, ""end"": 9, ""cms"": null}, {""text"": ""Greek"", ""type"": ""NORP"", ""start"": 52, ""end"": 57, ""cms"": null}]"	52
907	 Vanessa Thorpe	"[{""text"": ""Vanessa Thorpe"", ""type"": ""PERSON"", ""start"": 1, ""end"": 15, ""cms"": null}]"	52
908	Drugs scandals and Rio’s haphazard preparations have dominated the headlines but the most worrying sign for Thomas Bach and co has barely been reported – does anyone really want to host the Games any more?  Eighteen months ago the IOC’s “Olympic family” gathered in Monte Carlo.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 19, ""end"": 22, ""cms"": null}, {""text"": ""Thomas Bach"", ""type"": ""PERSON"", ""start"": 108, ""end"": 119, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 190, ""end"": 195, ""cms"": null}, {""text"": ""Eighteen months ago"", ""type"": ""DATE"", ""start"": 207, ""end"": 226, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 231, ""end"": 234, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""ORG"", ""start"": 238, ""end"": 245, ""cms"": null}, {""text"": ""Monte Carlo"", ""type"": ""GPE"", ""start"": 266, ""end"": 277, ""cms"": null}]"	34
909	“There could not be a more symbolic host,” said the president, Thomas Bach, in his address, “than his serene highness Prince Albert of Monaco,” the monarch of a state memorably described by Somerset Maugham as a “sunny place for shady people”.	"[{""text"": ""Thomas Bach"", ""type"": ""PERSON"", ""start"": 63, ""end"": 74, ""cms"": null}, {""text"": ""Albert"", ""type"": ""PERSON"", ""start"": 125, ""end"": 131, ""cms"": null}, {""text"": ""Monaco"", ""type"": ""GPE"", ""start"": 135, ""end"": 141, ""cms"": null}, {""text"": ""Somerset Maugham"", ""type"": ""PERSON"", ""start"": 190, ""end"": 206, ""cms"": null}]"	34
910	 It was an extraordinary session, called to address “the challenges we are already facing and, more important, the challenges we can already see on the horizon”.	[]	34
911	Bach was not referring to Russia’s state doping regimen, or Rio’s readiness for the 31st Summer Games which begins a week on Friday, but another problem entirely, one that, to the International Olympic Committee’s hive mind, felt altogether more pressing.	"[{""text"": ""Bach"", ""type"": ""PERSON"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""Russia"", ""type"": ""GPE"", ""start"": 26, ""end"": 32, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 60, ""end"": 63, ""cms"": null}, {""text"": ""31st"", ""type"": ""ORDINAL"", ""start"": 84, ""end"": 88, ""cms"": null}, {""text"": ""Summer Games"", ""type"": ""EVENT"", ""start"": 89, ""end"": 101, ""cms"": null}, {""text"": ""a week on Friday"", ""type"": ""DATE"", ""start"": 115, ""end"": 131, ""cms"": null}, {""text"": ""the International Olympic Committee\u2019s"", ""type"": ""ORG"", ""start"": 176, ""end"": 213, ""cms"": null}]"	34
912	While those two headline issues have damaged its brand, this third, far less reported, may ruin its business.	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 12, ""end"": 15, ""cms"": null}, {""text"": ""third"", ""type"": ""ORDINAL"", ""start"": 61, ""end"": 66, ""cms"": null}]"	34
913	 Buildup to Rio 2016 part of a chaotic and shameful tradition of Olympic hosts | David Goldblatt Read more  Two months earlier, Oslo had cancelled its bid for the 2022 Winter Olympics because there was so little public support for it.	"[{""text"": ""Rio 2016"", ""type"": ""EVENT"", ""start"": 12, ""end"": 20, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 65, ""end"": 72, ""cms"": null}, {""text"": ""David Goldblatt"", ""type"": ""PERSON"", ""start"": 81, ""end"": 96, ""cms"": null}, {""text"": ""Two months earlier"", ""type"": ""DATE"", ""start"": 108, ""end"": 126, ""cms"": null}, {""text"": ""Oslo"", ""type"": ""GPE"", ""start"": 128, ""end"": 132, ""cms"": null}, {""text"": ""2022"", ""type"": ""DATE"", ""start"": 163, ""end"": 167, ""cms"": null}, {""text"": ""Winter Olympics"", ""type"": ""EVENT"", ""start"": 168, ""end"": 183, ""cms"": null}]"	34
914	Earlier in the year, Stockholm withdrew for similar reasons.	"[{""text"": ""Earlier in the year"", ""type"": ""DATE"", ""start"": 0, ""end"": 19, ""cms"": null}, {""text"": ""Stockholm"", ""type"": ""GPE"", ""start"": 21, ""end"": 30, ""cms"": null}]"	34
915	Krakow also cancelled after a referendum found almost 70% of residents opposed the bid.	"[{""text"": ""Krakow"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""almost 70%"", ""type"": ""PERCENT"", ""start"": 47, ""end"": 57, ""cms"": null}]"	34
916	For Munich’s bid, the figure was nearer 60%.	"[{""text"": ""Munich"", ""type"": ""ORG"", ""start"": 4, ""end"": 10, ""cms"": null}, {""text"": ""60%"", ""type"": ""PERCENT"", ""start"": 40, ""end"": 43, ""cms"": null}]"	34
917	For Davos, it was 53%.	"[{""text"": ""Davos"", ""type"": ""PERSON"", ""start"": 4, ""end"": 9, ""cms"": null}, {""text"": ""53%"", ""type"": ""PERCENT"", ""start"": 18, ""end"": 21, ""cms"": null}]"	34
918	In Barcelona, the mayor deferred until 2026, then canned the plan altogether.	"[{""text"": ""Barcelona"", ""type"": ""GPE"", ""start"": 3, ""end"": 12, ""cms"": null}, {""text"": ""2026"", ""type"": ""DATE"", ""start"": 39, ""end"": 43, ""cms"": null}]"	34
919	A similar thing happened in Quebec City.	"[{""text"": ""Quebec City"", ""type"": ""GPE"", ""start"": 28, ""end"": 39, ""cms"": null}]"	34
920	So from nine candidates, the IOC was left with two potential hosts.	"[{""text"": ""nine"", ""type"": ""CARDINAL"", ""start"": 8, ""end"": 12, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 29, ""end"": 32, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 47, ""end"": 50, ""cms"": null}]"	34
921	One was Almaty, in the dictatorship of Kazakhstan, and the other was Beijing, not hitherto noted as one of the world’s great winter sports resorts.	"[{""text"": ""One"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 3, ""cms"": null}, {""text"": ""Almaty"", ""type"": ""GPE"", ""start"": 8, ""end"": 14, ""cms"": null}, {""text"": ""Kazakhstan"", ""type"": ""GPE"", ""start"": 39, ""end"": 49, ""cms"": null}, {""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 69, ""end"": 76, ""cms"": null}, {""text"": ""winter"", ""type"": ""DATE"", ""start"": 125, ""end"": 131, ""cms"": null}]"	34
922	Beijing won, though most of the events will be held 140 miles away in Chongli.	"[{""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""140 miles"", ""type"": ""QUANTITY"", ""start"": 52, ""end"": 61, ""cms"": null}, {""text"": ""Chongli"", ""type"": ""GPE"", ""start"": 70, ""end"": 77, ""cms"": null}]"	34
923	 It is not just the winter cities with cold feet.	[]	34
924	In 2015 the US nominated Boston for the 2024 Summer Games, until Boston withdrew because of low public support.	"[{""text"": ""2015"", ""type"": ""DATE"", ""start"": 3, ""end"": 7, ""cms"": null}, {""text"": ""US"", ""type"": ""GPE"", ""start"": 12, ""end"": 14, ""cms"": null}, {""text"": ""Boston"", ""type"": ""GPE"", ""start"": 25, ""end"": 31, ""cms"": null}, {""text"": ""2024"", ""type"": ""DATE"", ""start"": 40, ""end"": 44, ""cms"": null}, {""text"": ""Summer Games"", ""type"": ""EVENT"", ""start"": 45, ""end"": 57, ""cms"": null}, {""text"": ""Boston"", ""type"": ""GPE"", ""start"": 65, ""end"": 71, ""cms"": null}]"	34
925	Germany nominated Hamburg but it pulled out after the local government lost another referendum.	"[{""text"": ""Germany"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Hamburg"", ""type"": ""GPE"", ""start"": 18, ""end"": 25, ""cms"": null}]"	34
926	Toronto’s mooted bid was scrapped when its economic development committee voted against it.	"[{""text"": ""Toronto"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}]"	34
927	Right now, the four candidate cities are Rome, Budapest, Los Angeles and Paris.	"[{""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 15, ""end"": 19, ""cms"": null}, {""text"": ""Rome"", ""type"": ""GPE"", ""start"": 41, ""end"": 45, ""cms"": null}, {""text"": ""Budapest"", ""type"": ""GPE"", ""start"": 47, ""end"": 55, ""cms"": null}, {""text"": ""Los Angeles"", ""type"": ""GPE"", ""start"": 57, ""end"": 68, ""cms"": null}, {""text"": ""Paris"", ""type"": ""GPE"", ""start"": 73, ""end"": 78, ""cms"": null}]"	34
928	In Hungary, the supreme court has just blocked a proposed referendum.	"[{""text"": ""Hungary"", ""type"": ""GPE"", ""start"": 3, ""end"": 10, ""cms"": null}]"	34
929	And in Italy, Rome’s new mayor, Virginia Raggi, has repeatedly said she opposes the bid, and the Italian Radical Party has been gathering signatures needed to force a referendum.	"[{""text"": ""Italy"", ""type"": ""GPE"", ""start"": 7, ""end"": 12, ""cms"": null}, {""text"": ""Rome"", ""type"": ""GPE"", ""start"": 14, ""end"": 18, ""cms"": null}, {""text"": ""Virginia Raggi"", ""type"": ""PERSON"", ""start"": 32, ""end"": 46, ""cms"": null}, {""text"": ""the Italian Radical Party"", ""type"": ""ORG"", ""start"": 93, ""end"": 118, ""cms"": null}]"	34
930	 Facebook Twitter Pinterest	[]	34
931	The opening ceremony of the Montreal Games in 1976 was a colourful affair but the city took 30 years to pay off its Olympic debt.	"[{""text"": ""the Montreal Games"", ""type"": ""EVENT"", ""start"": 24, ""end"": 42, ""cms"": null}, {""text"": ""1976"", ""type"": ""DATE"", ""start"": 46, ""end"": 50, ""cms"": null}, {""text"": ""30 years"", ""type"": ""DATE"", ""start"": 92, ""end"": 100, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 116, ""end"": 123, ""cms"": null}]"	34
932	Photograph: Tony Duffy/Getty Images	"[{""text"": ""Tony Duffy"", ""type"": ""PERSON"", ""start"": 12, ""end"": 22, ""cms"": null}]"	34
933	 You do not need to be an academic to spot the pattern.	[]	34
934	But Christopher Gaffney is – a senior research fellow at the University of Zurich, he is a prominent voice in the anti-Olympic movement – and he describes it this way: “Wherever we see an educated population that has a relatively free press, relatively high levels of governmental transparency, and that has put it up for a referendum, in every one of those cases we have seen the Olympics be rejected.	"[{""text"": ""Christopher Gaffney"", ""type"": ""PERSON"", ""start"": 4, ""end"": 23, ""cms"": null}, {""text"": ""the University of Zurich"", ""type"": ""ORG"", ""start"": 57, ""end"": 81, ""cms"": null}, {""text"": ""anti-Olympic"", ""type"": ""PERSON"", ""start"": 114, ""end"": 126, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 381, ""end"": 389, ""cms"": null}]"	34
935	Without exception.”	[]	34
936	In the west, at least, it seems no one wants to play host any more.	[]	34
937	 The IOC has been in a similar position before, after the disastrous Montreal Games in 1976.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""Montreal Games"", ""type"": ""EVENT"", ""start"": 69, ""end"": 83, ""cms"": null}, {""text"": ""1976"", ""type"": ""DATE"", ""start"": 87, ""end"": 91, ""cms"": null}]"	34
