Rank,Date,Link,Title,Labels,,,,,,
230,15/06/2017,https://oglobo.globo.com/esportes/prefeitura-alega-falta-de-verba-conversao-da-arena-do-futuro-vive-impasse-21480933,Prefeitura alega falta de verba e conversão da Arena do Futuro vive impasse,Negative,,,,,,
232,20/06/2017,https://oglobo.globo.com/rio/legado-olimpico-parque-de-deodoro-esta-fechado-20747070,"Legado olímpico, Parque de Deodoro está fechado",Neutral,,,,,,
27,02/07/2017,https://g1.globo.com/rio-de-janeiro/noticia/legado-olimpico-tem-mobilidade-com-obras-atrasadas-e-instalacoes-fechadas.ghtml,Legado olímpico tem mobilidade com obras atrasadas e instalações fechadas,Negative,,,,,,
39,05/07/2017,https://oglobo.globo.com/brasil/camara-aprova-mp-que-cria-nova-autarquia-para-administrar-legado-olimpico-21558958,Câmara aprova MP que cria nova autarquia para administrar legado olímpico,Positive,,,,,,
206,06/07/2017,https://epocanegocios.globo.com/Brasil/noticia/2017/07/mpf-pede-multa-autoridades-por-nao-terem-apresentado-legado-olimpico.html,MPF pede multa a autoridades por não terem apresentado legado olímpico,Negative,,,,,,
79,06/07/2017,https://oglobo.globo.com/esportes/mpfrj-pede-multa-ministro-dos-esportes-governador-ex-prefeito-do-rio-21561175,"MPF/RJ pede multa a ministro dos Esportes, governador e ex-prefeito do Rio",Negative,,,,,,
50,08/07/2017,https://globoesporte.globo.com/olimpiadas/noticia/autoridades-defendem-legado-olimpico-nunca-esteve-abandonado.ghtml,Autoridades defendem legado olímpico: "Nunca esteve abandonado",Positive,,,,,,
128,30/07/2017,https://cbn.globoradio.globo.com/media/audio/107645/incendio-atinge-velodromo-do-rio-de-janeiro.htm,Incêndio atinge Velódromo do Rio de Janeiro,Negative,,,,,,
89,30/07/2017,https://globoesporte.globo.com/olimpiadas/noticia/pericia-preliminar-aponta-causa-externa-em-incendio-no-velodromo.ghtml,Perícia preliminar aponta causa externa em incêndio no Velódromo,Negative,,,,,,
100,30/07/2017,https://cbn.globoradio.globo.com/media/audio/107693/autoridade-de-governanca-do-legado-olimpico-lament.htm,Autoridade de Governança do Legado Olímpico lamenta incêndio no Velódromo,Negative,,,,,,
92,31/07/2017,http://m.cbn.globoradio.globo.com/especiais/rio-2016-o-legado-um-ano-depois/2017/07/31/UM-ANO-DEPOIS-FALTA-DE-TRANSPARENCIA-E-UMA-DAS-MARCAS-DA-OLIMPIADA-DO-RIO.htm,"Um ano depois, falta de transparência é uma das marcas da Olimpíada do Rio",Negative,,,,,,
105,21/08/2017,http://globoesporte.globo.com/blogs/especial-blog/garrafao-rubro-negro/post/criticas-ao-legado-olimpico-desistencia-do-estadual-falta-de-ginasios-no-rj-e-liga-sul-americana-como-meta-alexandre-povoa-se-posiciona-em-entrevista-exclusiva.html,"Críticas ao 'legado' olímpico, desistência do Estadual, falta de ginásios no RJ e Liga Sul-Americana como meta: Alexandre Póvoa se posiciona em entrevista exclusiva | Blog Garrafão Rubro Negro",Negative,,,,,,
145,22/08/2017,https://epoca.globo.com/politica/expresso/noticia/2017/08/recuperacao-da-cobertura-do-velodromo-do-parque-olimpico-custara-r-204-mil.html,Recuperação da cobertura do velódromo do Parque Olímpico custará R$ 204 mil,Neutral,,,,,,
187,21/09/2017,https://oglobo.globo.com/rio/parque-olimpico-se-transforma-em-palco-para-eventos-de-esporte-universitario-21848311,Parque Olímpico se transforma em palco para eventos de esporte universitário,Positive,,,,,,
188,21/09/2017,https://oglobo.globo.com/rio/bairros/parque-olimpico-pode-receber-liga-mundial-grand-prix-de-volei-em-2018-1-21853532,Parque Olímpico pode receber Liga Mundial e Grand Prix de vôlei em 2018,Positive,,,,,,
48,22/09/2017,https://globoesporte.globo.com/olimpiadas/noticia/zico-critica-a-falta-de-legado-olimpico-e-compara-situacao-do-rio-a-de-atenas.ghtml,Zico critica a falta de legado olímpico e compara situação do Rio à de Atenas,Negative,,,,,,
196,23/09/2017,https://oglobo.globo.com/esportes/com-rock-in-rio-parque-olimpico-ganha-quase-1-milhao-em-melhorias-21859722,"Com o Rock in Rio, Parque Olímpico ganha quase R$ 1 milhão em melhorias",Positive,,,,,,
11,25/09/2017,http://g1.globo.com/natureza/blog/nova-etica-social/post/estudo-mostra-mais-impactos-do-que-legado-olimpico-para-o-rio.html,Estudo mostra mais impactos do que legado olímpico para o Rio,Negative,,,,,,
223,01/10/2017,https://oglobo.globo.com/rio/parque-radical-de-deodoro-se-torna-opcao-de-lazer-em-domingo-ensolarado-1-21895227,Parque Radical de Deodoro se torna opção de lazer em domingo ensolarado,Positive,,,,,,
10,04/10/2017,https://globoesporte.globo.com/olimpiadas/noticia/rio-cria-subsecretaria-de-legado-olimpico-patricia-amorim-e-cotada-para-o-cargo.ghtml,Rio cria Subsecretaria de Legado Olímpico; Patrícia Amorim é cotada para o cargo,Neutral,,,,,,
70,06/10/2017,https://g1.globo.com/rio-de-janeiro/noticia/legado-olimpico-virou-milhoes-em-propina-a-amigos-da-corte-de-cabral-diz-mpf.ghtml,"Legado olímpico virou milhões em propina a 'amigos da corte' de Cabral, diz MPF",Negative,,,,,,
80,19/10/2017,https://globoesporte.globo.com/olimpiadas/noticia/por-reducao-de-custos-cob-vai-mudar-sua-sede-para-o-parque-aquatico-maria-lenk.ghtml,"Por redução de custos, COB vai mudar sua sede para o Parque Aquático Maria Lenk",Neutral,,,,,,
241,07/11/2017,https://blogs.oglobo.globo.com/lauro-jardim/post/vende-se-legado-olimpico.html,Vende-se legado olímpico,Neutral,,,,,,
99,26/11/2017,https://extra.globo.com/esporte/velodromo-olimpico-sofre-novo-incendio-no-rio-22115723.html,Velódromo olímpico sofre novo incêndio no Rio,Negative,,,,,,
179,26/11/2017,https://globoesporte.globo.com/olimpiadas/noticia/autoridade-do-legado-olimpico-confirma-que-incendio-no-velodromo-foi-causado-por-balao.ghtml,Autoridade do Legado Olímpico diz que balão foi a causa de incêndio no velódromo,Negative,,,,,,
114,26/11/2017,https://g1.globo.com/rj/rio-de-janeiro/noticia/incendio-atinge-velodromo-do-parque-olimpico-pela-segunda-vez.ghtml,Incêndio atinge Velódromo do Parque Olímpico pela segunda vez,Negative,,,,,,
157,02/12/2017,https://oglobo.globo.com/rio/bairros/por-conta-de-violencia-vandalismo-estacao-do-brt-esta-fechada-ha-dois-meses-22140497,Por conta de violência e vandalismo estação do BRT está fechada há dois meses,Negative,,,,,,
75,15/12/2017,https://globoesporte.globo.com/tenis/noticia/fabiano-de-paula-e-exemplo-para-projetos-do-aberto-de-tenis-do-rio-no-parque-olimpico.ghtml,Fabiano de Paula motiva projetos do Aberto de Tênis do Rio no Parque Olímpico,Positive,,,,,,
177,08/01/2018,https://sportv.globo.com/site/blogs/blog-do-coach/post/2018/08/01/seis-anos-depois-o-belo-legado-olimpico-de-londres-2012.ghtml,"Seis anos depois, o belo legado olímpico de Londres 2012",Positive,,,,,,
209,05/02/2018,https://extra.globo.com/noticias/rio/depois-das-quadras-de-tenis-agendadas-por-aplicativo-promessa-abrir-novas-arenas-dos-jogos-aos-cariocas-22643938.html,"Depois das quadras de tênis agendadas por aplicativo, promessa é abrir novas arenas dos Jogos aos cariocas",Positive,,,,,,
119,05/02/2018,https://oglobo.globo.com/rio/bairros/area-do-velodromo-no-parque-olimpico-recebera-espaco-para-espetaculos-museu-22359885,"Área do velódromo, no Parque Olímpico, receberá espaço para espetáculos e museu",Positive,,,,,,
189,28/02/2018,https://globoesporte.globo.com/olimpiadas/noticia/parque-olimpico-vira-sede-de-projetos-esportivos-para-criancas-de-baixa-renda.ghtml,Parque Olímpico vira sede de projetos esportivos para crianças de baixa renda,Positive,,,,,,
176,28/02/2018,https://oglobo.globo.com/esportes/gestor-do-legado-cobra-prefeitura-por-reparo-de-vicios-no-parque-olimpico-22441689,Gestor do legado cobra Prefeitura por reparo de 'vícios' no Parque Olímpico,Neutral,,,,,,
201,19/03/2018,https://extra.globo.com/esporte/velodromo-do-rio-gerou-despesa-de-quase-19-milhao-em-energia-eletrica-22503224.html,"Velódromo do Rio gerou despesa de quase R$ 1,9 milhão em energia elétrica",Negative,,,,,,
63,19/03/2018,https://oglobo.globo.com/esportes/velodromo-que-nao-era-usado-desde-maio-recebe-mundial-de-paraciclismo-22503024,"Velódromo, que não era usado desde maio, recebe Mundial de Paraciclismo",Positive,,,,,,
208,23/03/2018,https://globoesporte.globo.com/olimpiadas/noticia/prefeitura-e-ministerio-firmam-acordo-para-transformar-arena-do-futuro-em-4-escolas.ghtml,Prefeitura e Ministério firmam acordo para transformar Arena do Futuro em 4 escolas,Positive,,,,,,
199,25/03/2018,https://oglobo.globo.com/rio/estrutura-da-arena-do-futuro-sera-usada-para-construir-quatro-escolas-em-caxias-22525627,Estrutura da Arena do Futuro será usada para construir quatro escolas em Caxias,Positive,,,,,,
186,02/04/2018,https://oglobo.globo.com/esportes/comite-rio-2016-tera-que-pagar-obras-em-arenas-mas-conta-ainda-nao-veio-22547415,"Comitê Rio-2016 terá que pagar obras em arenas, mas conta ainda não veio",Negative,,,,,,
90,04/04/2018,https://globoesporte.globo.com/am/noticia/legado-olimpico-novo-complexo-da-vila-olimpica-de-manaus-e-entregue.ghtml,Legado olímpico: novo complexo da Vila Olímpica de Manaus é entregue,Positive,,,,,,
197,02/05/2018,https://oglobo.globo.com/rio/parque-olimpico-abre-as-portas-suas-quadras-para-os-cariocas-22643793,Parque Olímpico abre as portas e suas quadras para os cariocas,Positive,,,,,,
195,09/05/2018,https://oglobo.globo.com/rio/alunos-de-escola-da-praca-seca-visitam-campo-olimpico-de-golfe-22667425,Alunos de escola da Praça Seca visitam Campo Olímpico de Golfe,Positive,,,,,,
69,18/05/2018,https://globoesporte.globo.com/ciclismo/noticia/velodromo-do-rio-se-torna-a-casa-da-selecao-brasileira-de-ciclismo-de-pista.ghtml,Velódromo do Rio se torna a casa da seleção brasileira de ciclismo de pista,Positive,,,,,,
210,08/06/2018,https://globoesporte.globo.com/olimpiadas/noticia/dois-anos-apos-os-jogos-parque-olimpico-do-rio-paga-so-2-do-custo-de-manutencao.ghtml,"Dois anos após os Jogos, Parque Olímpico do Rio paga só 2% do custo de manutenção",Negative,,,,,,
174,20/06/2018,https://blogs.oglobo.globo.com/lauro-jardim/post/crivella-e-o-descaso-com-o-legado-olimpico.html,Crivella e o descaso com o legado olímpico,Negative,,,,,,
184,21/06/2018,https://globoesporte.globo.com/olimpiadas/noticia/mais-de-300-criancas-comemoram-dia-olimpico-no-coracao-da-rio-2016.ghtml,Mais de 300 crianças comemoram Dia Olímpico no coração da Rio 2016,Positive,,,,,,
207,02/07/2018,https://epoca.globo.com/politica/expresso/noticia/2018/07/atletas-que-disputarao-olimpiadas-da-juventude-se-preparam-no-parque-olimpico-do-rio.html,Atletas que disputarão Olimpíadas da Juventude se preparam no Parque Olímpico do Rio,Neutral,,,,,,
67,09/07/2018,https://oglobo.globo.com/rio/bairros/centro-olimpico-de-tenis-subutilizado-nao-recebe-grandes-torneios-equipes-22858253,"Centro Olímpico de Tênis, subutilizado, não recebe grandes torneios e equipes",Negative,,,,,,
192,01/08/2018,https://oglobo.globo.com/rio/crise-leva-13-hoteis-fechar-as-portas-no-rio-apos-expansao-para-olimpiada-de-2016-22938610,Crise leva 13 hotéis a fechar as portas no Rio após expansão para a Olimpíada de 2016,Negative,,,,,,
215,09/08/2018,https://oglobo.globo.com/rio/bairros/arena-3-do-parque-olimpico-tem-atividades-gratuitas-22961795,Arena 3 do Parque Olímpico tem atividades gratuitas,Positive,,,,,,
3,20/08/2018,https://g1.globo.com/rj/rio-de-janeiro/noticia/2018/08/20/olimpiada-do-rio-tem-legado-de-dividas-2-anos-depois-empresa-cobra-r-52-milhoes.ghtml,"Olimpíada do Rio tem legado de dívidas, 2 anos depois: empresa cobra R$ 52 milhões",Negative,,,,,,
123,24/09/2018,https://globoesporte.globo.com/canoagem/noticia/selecao-reencontra-raia-de-deodoro-mas-uso-apos-o-mundial-do-rio-de-janeiro-nao-esta-definido.ghtml,"Seleção reencontra raia de Deodoro, mas uso após o Mundial do Rio de Janeiro não está definido",Neutral,,,,,,
132,27/09/2018,https://extra.globo.com/noticias/extra-extra/prefeitura-do-rio-garante-recursos-para-realizacao-do-masters-games-2020-23108504.html,Prefeitura do Rio garante recursos para a realização do Masters Games 2020,Positive,,,,,,
103,29/09/2018,https://oglobo.globo.com/esportes/no-ultimo-dia-rio-consegue-500-mil-confirma-realizacao-do-pan-master-de-2020-23112817,"No último dia, Rio consegue R$ 500 mil e confirma realização do Pan Master de 2020",Positive,,,,,,
204,17/11/2018,https://extra.globo.com/esporte/mma/gestor-do-parque-olimpico-exalta-realizacao-do-grand-slam-de-jiu-jitsu-no-rio-saiba-23241519.html,Gestor do Parque Olímpico exalta realização do Grand Slam de Jiu-Jitsu no Rio; saiba,Positive,,,,,,
194,08/12/2018,https://globoesporte.globo.com/rj/olimpiadas/noticia/velodromo-do-parque-olimpico-passa-por-reforma-de-r17-milhao.ghtml,"Velódromo do Parque Olímpico passa por reforma de R$1,7 milhão",Neutral,,,,,,
183,25/12/2018,https://blogs.oglobo.globo.com/ancelmo/post/legado-olimpico.html,Ancelmo - O Globo,Neutral,,,,,,
120,04/01/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/aglo-e-prefeitura-do-rio-de-janeiro-em-pe-de-guerra.html,AGLO e Prefeitura do Rio de Janeiro em pé de guerra,Negative,,,,,,
17,05/01/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/legado-olimpico-vira-discussao-na-camara.html,Legado Olímpico vira discussão na Câmara,Neutral,,,,,,
18,07/01/2019,https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/07/01/parte-do-parque-olimpico-para-de-funcionar-nesta-segunda-feira.ghtml,Parte do Parque Olímpico para de funcionar nesta segunda-feira,Negative,,,,,,
43,07/01/2019,https://globoesporte.globo.com/olimpiadas/noticia/funcionarios-da-extinta-aglo-ficam-no-escuro-no-primeiro-dia-util-apos-o-fim-da-autarquia.ghtml,Funcionários da extinta Aglo ficam “no escuro” no primeiro dia útil após o fim da autarquia,Negative,,,,,,
139,12/01/2019,https://oglobo.globo.com/rio/crivella-anuncia-investimento-de-meio-bilhao-de-reais-no-sistema-de-saude-do-rio-23366402,Crivella anuncia investimento de meio bilhão de reais no sistema de saúde do Rio,Positive,,,,,,
121,24/01/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/procurador-da-aglo-quer-acao-contra-prefeitura-do-rio-de-janeiro.html,Procurador da AGLO quer ação contra a prefeitura do Rio de Janeiro,Negative,,,,,,
53,01/02/2019,https://globoesporte.globo.com/olimpiadas/noticia/mpf-aponta-falhas-e-pede-a-suspensao-do-processo-de-privatizacao-do-legado-olimpico.ghtml,MPF aponta falhas e pede a suspensão do processo de privatização do Legado Olímpico,Negative,,,,,,
109,04/02/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/aglo-entra-na-justica-contra-prefeitura-do-rio-de-janeiro.html,AGLO entra na Justiça contra Prefeitura do Rio de Janeiro,Negative,,,,,,
28,07/02/2019,https://globoesporte.globo.com/olimpiadas/noticia/governo-garante-projetos-e-contratos-da-aglo-enquanto-costura-nova-gestao-do-legado-olimpico.ghtml,Governo garante projetos e contratos da AGLO enquanto costura nova gestão do legado,Positive,,,,,,
182,19/02/2019,https://oglobo.globo.com/rio/ciclovia-tim-maia-um-trajeto-de-polemicas-do-inicio-ao-fim-23456243,"Ciclovia Tim Maia, um trajeto de polêmicas do início ao fim",Negative,,,,,,
37,08/03/2019,https://cbn.globoradio.globo.com/media/audio/269710/tres-anos-apos-olimpiada-vila-dos-atletas-sofre-co.htm,"Três anos após Rio 2016, prédio dos atletas parece uma vila fantasma",Negative,,,,,,
51,08/03/2019,https://cbn.globoradio.globo.com/media/audio/269715/nao-houve-vontade-politica-de-minimizar-deficit-ha.htm,Não houve vontade política de minimizar déficit habitacional com legado olímpico',Negative,,,,,,
143,24/03/2019,https://oglobo.globo.com/rio/bairros/atividades-menos-populares-como-canoa-havaiana-hoquei-ganham-novos-adeptos-23543763,"Atividades menos populares, como canoa havaiana e hóquei, ganham novos adeptos",Positive,,,,,,
112,28/03/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/com-licenca-prestes-vencer-parque-olimpico-pode-ter-que-cancelar-eventos.html,"Com licença prestes a vencer, Parque Olímpico pode ter que cancelar eventos",Negative,,,,,,
111,30/03/2019,https://extra.globo.com/esporte/problemas-ameacam-museu-do-esporte-projeto-que-seria-legado-dos-jogos-23561997.html,"Problemas ameaçam Museu do Esporte, projeto que seria legado dos Jogos",Negative,,,,,,
6,04/04/2019,https://globoesporte.globo.com/olimpiadas/noticia/obra-parada-1001-falhas-e-mato-crescendo-parque-olimpico-coleciona-problemas-apos-rio-2016.ghtml,"Obra parada, 1001 falhas e mato crescendo: Parque Olímpico coleciona problemas após Rio 2016",Negative,,,,,,
2,17/04/2019,https://globoesporte.globo.com/olimpiadas/noticia/para-presidente-extincao-da-aglo-representaria-o-pior-no-esporte-seria-o-fim-do-legado-olimpico.ghtml,"Com extinção à vista, AGLO projeta legado olímpico da Rio 2016 em xeque",Negative,,,,,,
83,21/04/2019,https://oglobo.globo.com/rio/prefeitura-planeja-se-desfazer-do-parque-dos-atletas-que-esta-abandonado-23613126,"Prefeitura planeja se desfazer do Parque dos Atletas, que está abandonado",Negative,,,,,,
13,23/04/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/legado-olimpico-aglo-move-outra-acao-contra-prefeitura-do-rio.html,Legado olímpico: AGLO move outra ação contra Prefeitura do Rio,Negative,,,,,,
158,01/05/2019,https://globoesporte.globo.com/olimpiadas/noticia/processo-de-concessao-do-parque-olimpico-e-suspenso-apos-mpf-apontar-falhas-em-contrato.ghtml,Processo de concessão do Parque Olímpico é suspenso após MPF apontar falhas em contrato,Negative,,,,,,
84,07/05/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/orgao-que-ira-gerir-o-legado-olimpico-pronto-para-funcionar.html,Órgão que irá gerir o legado olímpico pronto para funcionar,Positive,,,,,,
26,07/05/2019,https://globoesporte.globo.com/olimpiadas/noticia/governo-quer-privatizacao-de-velodromo-arenas-cariocas-e-centro-de-tenis-ate-dezembro.ghtml,"Governo quer privatização de Velódromo, Arenas Cariocas e Centro de Tênis até dezembro",Neutral,,,,,,
71,07/05/2019,https://cbn.globoradio.globo.com/media/audio/266481/mpf-pede-investigacao-por-falta-de-modelo-de-gesta.htm,MPF pede investigação por falta de modelo de gestão de arenas do Parque Olímpico,Negative,,,,,,
29,12/05/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/governo-recria-autarquia-para-cuidar-o-legado-olimpico.html,Governo recria órgão para cuidar o legado olímpico,Positive,,,,,,
38,29/05/2019,https://globoesporte.globo.com/olimpiadas/noticia/paulo-marcio-e-comunicado-de-exoneracao-da-presidencia-da-aglo-que-cuida-do-legado-olimpico.ghtml,"Paulo Márcio é comunicado de exoneração da presidência da AGLO, que cuida do legado olímpico",Neutral,,,,,,
126,05/06/2019,https://globoesporte.globo.com/olimpiadas/noticia/governo-renova-autorizacao-temporaria-para-parque-olimpico-funcionar-sem-alvaras.ghtml,Governo renova "autorização temporária" para Parque Olímpico funcionar sem alvarás,Negative,,,,,,
34,12/06/2019,https://blogs.oglobo.globo.com/lauro-jardim/tag/olimpiada-do-rio/,Lauro Jardim,Neutral,,,,,,
8,12/06/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/e-o-legado-olimpico-do-rio-vai-se-arrastando.html,E o legado olímpico do Rio vai se arrastando,Negative,,,,,,
81,18/06/2019,https://globoesporte.globo.com/olimpiadas/noticia/ministerio-da-cidadania-e-casa-civil-iniciam-formulacao-de-proposta-de-prorrogacao-da-aglo.ghtml,Ministério da Cidadania e Casa Civil iniciam formulação de proposta de prorrogação da AGLO,Neutral,,,,,,
31,26/06/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/justica-da-prazo-para-prefeitura-do-rio-entregar-documentos-do-parque-olimpico-aglo.html,Justiça dá prazo para Prefeitura do Rio entregar documentos do Parque Olímpico à AGLO,Neutral,,,,,,
16,28/06/2019,https://globoesporte.globo.com/olimpiadas/noticia/apos-nova-reuniao-em-brasilia-governo-federal-busca-solucao-para-legado-olimpico-com-fim-da-aglo.ghtml,"Após nova reunião em Brasília, Governo Federal busca solução para legado olímpico com fim da AGLO",Positive,,,,,,
47,29/06/2019,https://globoesporte.globo.com/olimpiadas/noticia/governo-vai-criar-nova-autarquia-para-substituir-a-aglo-que-sera-extinta-neste-domingo-diz-jornal.ghtml,"Governo vai criar nova autarquia para substituir a AGLO, que será extinta neste domingo, diz jornal",Positive,,,,,,
52,29/06/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/sera-criada-nova-autarquia-criada-para-gerir-legado-olimpico.html,Será criada nova autarquia para gerir legado olímpico,Positive,,,,,,
25,07/07/2019,https://oglobo.globo.com/esportes/na-final-da-copa-america-gabriel-jesus-marquinhos-sao-legado-olimpico-23790113,"Na final da Copa América, Gabriel Jesus e Marquinhos são 'legado olímpico'",Positive,,,,,,
40,08/07/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/novo-orgao-que-cuidara-do-legado-olimpico-precisa-vencer-burocracia.html,Novo órgão que cuidará do legado olímpico precisa vencer a burocracia,Neutral,,,,,,
57,15/07/2019,https://globoesporte.globo.com/olimpiadas/noticia/com-menos-de-30percent-da-iluminacao-velodromo-precisa-de-r-10-milhoes-para-ficar-pronto.ghtml,"Com menos de 30% da iluminação, velódromo precisa de R$ 10 milhões para ficar pronto",Negative,,,,,,
30,02/08/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/por-causa-do-legado-olimpico-exercito-processa-prefeitura-do-rio-de-janeiro.html,"Por causa do legado olímpico, Exército processa Prefeitura do Rio de Janeiro",Negative,,,,,,
138,06/08/2019,https://blogs.oglobo.globo.com/lauro-jardim/post/o-futuro-da-aglo.html,Lauro Jardim - O Globo,Neutral,,,,,,
85,14/08/2019,https://oglobo.globo.com/cultura/como-morre-uma-cidade-23877854,Como morre uma cidade?,Negative,,,,,,
7,20/08/2019,https://globoesporte.globo.com/rugbi/noticia/legado-olimpico-campo-de-rugbi-construido-para-rio-2016-esta-abandonado-ha-um-ano-e-meio.ghtml,"Legado olímpico, campo de rúgbi construído para Rio 2016 está abandonado há um ano e meio",Negative,,,,,,
22,19/09/2019,https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/09/19/floresta-dos-atletas-comeca-a-ganhar-vida-tres-anos-depois-das-olimpiadas.ghtml,Floresta dos Atletas começa a ganhar vida três anos depois das Olimpíadas,Positive,,,,,,
19,19/09/2019,https://g1.globo.com/rj/rio-de-janeiro/blog/edimilson-avila/post/2019/09/19/prefeitura-comeca-a-preparar-parque-radical-de-deodoro-para-receber-mudas-da-olimpiada.ghtml,Prefeitura começa a preparar Parque Radical de Deodoro para receber mudas da Olimpíada,Positive,,,,,,
42,25/09/2019,https://oglobo.globo.com/rio/tres-anos-depois-da-olimpiada-prefeitura-inicia-plantio-da-floresta-dos-atletas-no-parque-radical-de-deodoro-23973086,"Três anos depois da Olimpíada, prefeitura inicia plantio da 'Floresta dos Atletas' no Parque Radical de Deodoro",Positive,,,,,,
165,26/09/2019,https://gazetaweb.globo.com/portal/noticia/2019/09/rio-de-janeiro-da-inicio-ao-plantio-de-mudas-na-floresta-dos-atletas_86644.php,Rio de Janeiro dá início ao plantio de mudas na Floresta dos Atletas,Positive,,,,,,
5,02/10/2019,https://oglobo.globo.com/esportes/rio-2016-dez-anos-da-eleicao-que-deixou-um-legado-de-dividas-23989214,Rio-2016: dez anos da eleição que deixou um legado de dívidas,Negative,,,,,,
73,16/10/2019,https://oglobo.globo.com/rio/mpf-solicita-proibicao-de-eventos-no-parque-olimpico-ate-apresentacao-de-licencas-de-seguranca-1-24023033,MPF solicita proibição de eventos no Parque Olímpico até apresentação de licenças de segurança,Negative,,,,,,
151,05/11/2019,https://extra.globo.com/noticias/educacao/arena-do-parque-olimpico-deve-receber-colegio-estadual-em-2019-23658138.html,Arena do Parque Olímpico deve receber colégio estadual em 2019,Positive,,,,,,
24,10/11/2019,https://oglobo.globo.com/rio/reage-rio/reage-rio-zona-norte-um-cenario-de-belezas-ser-redescoberto-24071306,"Reage, Rio: Zona Norte, um cenário de belezas a ser redescoberto",Positive,,,,,,
56,14/11/2019,https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/11/14/parque-radical-de-deodoro-tem-quase-um-quilometro-de-grades-furtadas.ghtml,Parque Radical de Deodoro tem quase um quilômetro de grades furtadas,Negative,,,,,,
82,18/11/2019,https://oglobo.globo.com/brasil/o-essencial-da-manha-melancolica-heranca-das-olimpiadas-24086274,O essencial da manhã: A melancólica herança das Olimpíadas,Negative,,,,,,
15,18/11/2019,https://oglobo.globo.com/rio/arenas-olimpicas-que-seriam-transformadas-em-escolas-equipamentos-esportivos-estao-abandonadas-24085607,Arenas Olímpicas que seriam transformadas em escolas e equipamentos esportivos estão abandonadas,Negative,,,,,,
167,04/12/2019,https://extra.globo.com/esporte/mma/responsavel-pelo-parque-olimpico-projeta-grand-slam-de-jiu-jitsu-veja-23594858.html,Responsável pelo Parque Olímpico projeta Grand Slam de Jiu-Jitsu; veja,Positive,,,,,,
1,06/12/2019,https://globoesporte.globo.com/olimpiadas/noticia/decreto-cria-escritorio-para-gestao-de-legado-olimpico-dos-jogos-do-rio-em-2016.ghtml,Decreto cria escritório para gestão de legado olímpico dos Jogos do Rio em 2016,Positive,,,,,,
155,06/12/2019,https://oglobo.globo.com/rio/tribunal-superior-do-trabalho-suspende-arresto-de-325-milhoes-da-prefeitura-do-rio-24122828,Tribunal Superior do Trabalho suspende arresto de R$ 325 milhões da Prefeitura do Rio,Neutral,,,,,,
54,09/12/2019,https://g1.globo.com/rj/rio-de-janeiro/blog/edimilson-avila/post/2019/12/09/trt-determina-novo-arresto-de-contas-da-prefeitura-do-rio-para-pagar-salarios-dos-funcionarios-da-saude.ghtml,TRT determina novo arresto de contas da prefeitura do Rio para pagar salários dos funcionários da saúde,Neutral,,,,,,
12,10/12/2019,https://globoesporte.globo.com/olimpiadas/noticia/com-participacao-de-medalhistas-rio-conclui-replantio-de-mudas-na-floresta-dos-atletas.ghtml,"Com participação de medalhistas, Rio conclui replantio de mudas da Rio 2016 na Floresta dos Atletas",Positive,,,,,,
23,16/12/2019,https://oglobo.globo.com/opiniao/a-rio-2016-nao-acabou-24142362,A Rio-2016 não acabou,Neutral,,,,,,
45,19/12/2019,https://epoca.globo.com/padrinho-de-casamento-de-flavio-bolsonaro-indicado-para-cuidar-de-legado-olimpico-24146172,Padrinho de casamento de Flávio Bolsonaro é indicado para cuidar de legado olímpico,Neutral,,,,,,
4,15/01/2020,https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/01/15/justica-federal-no-rio-de-janeiro-manda-interditar-arenas-olimpicas.ghtml,Justiça Federal no Rio de Janeiro manda interditar arenas olímpicas,Negative,,,,,,
21,15/01/2020,https://blogs.oglobo.globo.com/lauro-jardim/post/indecisao-de-bolsonaro-faz-legado-olimpico-padecer.html,Indecisão de Bolsonaro faz legado olímpico padecer,Negative,,,,,,
134,15/01/2020,https://blogs.oglobo.globo.com/lauro-jardim/post/justica-manda-interditar-instalacoes-olimpicas-do-rio.html,Justiça manda interditar instalações olímpicas do Rio,Negative,,,,,,
142,16/01/2020,https://oglobo.globo.com/rio/imprensa-internacional-repercute-crise-da-agua-no-rio-24193500,Imprensa internacional repercute crise da água no Rio,Negative,,,,,,
